sen,pos_neg,sen2,senti_score,pred
"[('요즘', 'NNG'), ('날씨', 'NNG'), ('가', 'JKS'), ('오락가락', 'MAG'), ('하', 'XSV'), ('아서', 'EC'), ('해', 'NNG'), ('가', 'JKS'), ('지', 'VX'), ('면', 'EC'), ('엄청', 'MAG'), ('춥', 'VA'), ('고', 'EC'), ('바람', 'NNG'), ('도', 'JX'), ('많이', 'MAG'), ('불', 'VV'), ('어서', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('예민', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('지', 'VX'), ('고', 'EC'), ('자주', 'MAG'), ('붉', 'VA'), ('어', 'EC'), ('지', 'VX'), ('어서', 'EC'), ('피부', 'NNP'), ('장벽', 'NNG'), ('이', 'JKS'), ('무너지', 'VV'), ('었', 'EP'), ('을', 'ETM'), ('때', 'NNG'), ('딱', 'MAG'), ('괜찮', 'VA'), ('은', 'ETM'), ('아이', 'NNG'), ('에', 'JKB'), ('옹', 'NNB'), ('디자인', 'NNP'), ('도', 'JX'), ('깔끔', 'XR'), ('하', 'XSA'), ('니', 'EC'), ('튜브', 'NNP'), ('형식', 'NNG'), ('이', 'VCP'), ('라서', 'EC'), ('위생', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('도', 'JX'), ('좋', 'VA'), ('았', 'EP'), ('습니다', 'EC'), ('마', 'NNG'), ('데카', 'NNP'), ('소사', 'NNP'), ('이드', 'NNP'), ('랑', 'JKB'), ('병풀', 'NNP'), ('추출물', 'NNG'), ('에', 'JKB'), ('아시아티코사이드까즤', 'NA'), ('피부', 'NNP'), ('진정', 'NNG'), ('시키', 'XSV'), ('ㄹ', 'ETM'), ('만', 'NNB'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('성분', 'NNG'), ('들', 'XSN'), ('다', 'MAG'), ('들', 'VV'), ('어', 'EC'), ('있', 'VX'), ('어서', 'EC'), ('진정', 'NNG'), ('에', 'JKB'), ('도움', 'NNG'), ('이', 'JKS'), ('잘', 'MAG'), ('되', 'VV'), ('었', 'EP'), ('습니다', 'EC'), ('성분', 'NNG'), ('중', 'NNB'), ('에', 'JKB'), ('시어버터', 'NNP'), ('가', 'JKS'), ('제일', 'NNG'), ('걱정', 'NNP'), ('이', 'NNP'), ('이', 'VCP'), ('었', 'EP'), ('는데', 'EC'), ('저', 'NP'), ('는', 'JX'), ('건성', 'NNG'), ('이', 'VCP'), ('기', 'ETN'), ('도', 'JX'), ('하', 'VV'), ('고', 'EC'), ('시어버터', 'NNP'), ('가', 'JKS'), ('잘', 'MAG'), ('맞', 'VV'), ('아서', 'EC'), ('괜찮', 'VA'), ('았', 'EP'), ('지만', 'EC'), ('남자친구', 'NNG'), ('는', 'JX'), ('복합성', 'NNG'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('시어버터', 'NNP'), ('가', 'JKS'), ('안', 'MAG'), ('맞', 'VV'), ('는지', 'EC'), ('약간', 'MAG'), ('답답', 'XR'), ('하', 'XSA'), ('ㅁ', 'ETN'), ('을', 'JKO'), ('느끼더라구여ㅠㅠㅜ', 'NA'), ('여름', 'NNG'), ('에', 'JKB'), ('ㄴ', 'JX'), ('사용', 'NNG'), ('못', 'MAG'), ('할거', 'NNG'), ('같', 'VA'), ('다', 'EC'), ('공', 'NNB'), ('ㅠ', 'NA'), ('저', 'NP'), ('는', 'JX'), ('정말', 'NNP'), ('정말', 'NNP'), ('잘', 'MAG'), ('맞', 'VV'), ('았', 'EP'), ('습니다', 'EC'), ('원래', 'NNG'), ('한', 'MM'), ('겨울', 'NNP'), ('이나', 'JC'), ('환절기', 'NNG'), ('때', 'NNG'), ('유분', 'NNG'), ('이', 'JKS'), ('있', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('을', 'JKO'), ('사용', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('거', 'NNB'), ('ㄹ', 'JKO'), ('좋아하', 'VV'), ('아서', 'EC'), ('크', 'VA'), ('게', 'EC'), ('답답', 'XR'), ('하', 'XSA'), ('ㅁ', 'ETN'), ('도', 'JX'), ('못', 'MAG'), ('느끼', 'VV'), ('었', 'EP'), ('고', 'EC'), ('보습력', 'NNG'), ('도', 'JX'), ('괜찮', 'VA'), ('았', 'EP'), ('어요', 'EC'), ('다만', 'MAJ'), ('지금', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('에', 'JKB'), ('보습력', 'NNG'), ('이', 'JKS'), ('그럭저럭', 'MAG'), ('괜찮', 'VA'), ('았', 'EP'), ('으나', 'EC'), ('한', 'MM'), ('겨울', 'NNP'), ('에', 'JKB'), ('사용', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('ㄴ', 'JX'), ('약간', 'MAG'), ('부족할수있겠구나ㅜ싶었습니다ㅠㅜ제형은', 'NA'), ('밤', 'NNG'), ('까지', 'JX'), ('ㄴ', 'JX'), ('아니', 'VCN'), ('고', 'EC'), ('꾸덕한', 'NA'), ('크림', 'NNP'), ('느낌', 'NNG'), ('바르', 'VA'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('도', 'JX'), ('스르륵', 'NA'), ('잘', 'MAG'), ('펴발렸어요', 'NA'), ('잘', 'MAG'), ('스며들', 'VV'), ('어요', 'EC'), ('딱히', 'MAG'), ('밀리', 'VV'), ('는', 'ETM'), ('느낌', 'NNG'), ('은', 'JX'), ('없', 'VA'), ('었', 'EP'), ('고', 'EC'), ('제가', 'NNP'), ('건조', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('그런지', 'NNP'), ('피부', 'NNG'), ('가', 'JKS'), ('매끈매끈했어욯ㅎㅎㅎㅎ', 'NA'), ('꾸덕한', 'NA'), ('크림', 'NNP'), ('이', 'VCP'), ('라', 'EC'), ('덕지덕지', 'MAG'), ('바르', 'VA'), ('지', 'EC'), ('말', 'VX'), ('고', 'EC'), ('소량', 'NNG'), ('으로', 'JKB'), ('잘', 'MAG'), ('펴', 'VV'), ('어', 'EC'), ('바르', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('ㄹ', 'JKO'), ('추천드립니닿ㅎ', 'NA')]",1.0,"['요즘', '날씨', '오락가락', '해', '엄청', '춥', '바람', '많이', '불', '피부', '예민', '자주', '붉', '피부', '장벽', '무너지', '때', '딱', '괜찮', '아이', '디자인', '깔끔', '튜브', '형식', '위생', '좋', '마', '데카', '소사', '이드', '병풀', '추출물', '피부', '진정', '성분', '다', '들', '진정', '도움', '잘', '되', '성분', '시어버터', '제일', '걱정', '이', '건성', '하', '시어버터', '잘', '맞', '괜찮', '남자친구', '복합성', '시어버터', '안', '맞', '약간', '답답', '여름', '사용', '못', '할거', '같', '정말', '정말', '잘', '맞', '원래', '겨울', '환절기', '때', '유분', '있', '제품', '사용', '좋아하', '크', '답답', '못', '느끼', '보습력', '괜찮', '지금', '사용', '때', '보습력', '그럭저럭', '괜찮', '겨울', '사용', '때', '약간', '밤', '크림', '느낌', '바르', '때', '잘', '잘', '스며들', '딱히', '밀리', '느낌', '없', '제가', '건조', '그런지', '피부', '크림', '덕지덕지', '바르', '소량', '잘', '펴', '바르']",-12,0
"[('국민', 'NNG'), ('크림', 'NNP'), ('닥터', 'NNP'), ('지', 'NNB'), ('진짜', 'MAG'), ('너무너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('가격', 'NNG'), ('도', 'JX'), ('좋', 'VA'), ('은데', 'EC'), ('원쁠원도', 'NA'), ('자주', 'NNP'), ('해주시', 'NNP'), ('이', 'VCP'), ('고', 'EC'), ('게다가', 'MAG'), ('왜', 'MAG'), ('ㄴ', 'JX'), ('만', 'JX'), ('하', 'VV'), ('ㄴ', 'ETM'), ('비싸', 'VA'), ('ㄴ', 'ETM'), ('크림', 'NNG'), ('들', 'XSN'), ('보다', 'JKB'), ('훨씬', 'MAG'), ('좋', 'VA'), ('아서', 'EC'), ('매번', 'MAG'), ('구입', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VX'), ('어요', 'EC'), ('진짜', 'MAG'), ('애정템입니다', 'NA')]",1.0,"['국민', '크림', '닥터', '진짜', '너무너무', '좋', '가격', '좋', '자주', '해주시', '게다가', '왜', '하', '비싸', '크림', '훨씬', '좋', '매번', '구입', '진짜']",3,1
"[('후기', 'NNG'), ('가', 'JKS'), ('좋아서', 'NNP'), ('사', 'VV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('어요', 'EC'), ('사용감', 'NNG'), ('이', 'JKS'), ('괜찮', 'VA'), ('은', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('만족', 'NNG'), ('스럽', 'XSA'), ('어요', 'EC')]",1.0,"['후기', '좋아서', '사', '사용감', '괜찮', '같', '만족']",1,1
"[('이', 'MM'), ('제품', 'NNG'), ('은', 'JX'), ('완전', 'NNG'), ('악건성', 'NNG'), ('이', 'JKS'), ('사용', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('것', 'NNB'), ('보다', 'JKB'), ('ㄴ', 'JX'), ('복합성', 'NNG'), ('에', 'JKB'), ('가깝', 'VA'), ('ㄴ', 'ETM'), ('건성', 'NNG'), ('이', 'JKS'), ('사용', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('에', 'JKB'), ('더', 'MAG'), ('알맞', 'VA'), ('을', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EC'), ('바르', 'VA'), ('고', 'EC'), ('나', 'VV'), ('면', 'EC'), ('뭐', 'NP'), ('ㄴ가', 'EC'), ('좀', 'MAG'), ('부족', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('좀', 'MAG'), ('더', 'MAG'), ('다른', 'MM'), ('크림', 'NNP'), ('을', 'JKO'), ('발라', 'NNP'), ('주', 'VX'), ('고', 'EC'), ('있', 'VV'), ('습니다', 'EC'), ('사용감', 'NNG'), ('은', 'JX'), ('나쁘', 'VA'), ('지', 'EC'), ('않', 'VX'), ('으나', 'EC'), ('완전', 'NNG'), ('건성', 'NNG'), ('에', 'JKB'), ('딱', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('크림', 'NNP'), ('이', 'VCP'), ('라고', 'EC'), ('하', 'VV'), ('기', 'ETN'), ('에', 'JKB'), ('ㄴ', 'JX'), ('약간', 'MAG'), ('부족', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]",1.0,"['제품', '완전', '악건성', '사용', '복합성', '가깝', '건성', '사용', '더', '알맞', '같', '바르', '나', '좀', '부족', '좀', '더', '크림', '발라', '있', '사용감', '나쁘', '완전', '건성', '딱', '맞', '크림', '하', '약간', '부족']",-4,0
"[('일단', 'MAG'), ('몇', 'MM'), ('통', 'NNB'), ('을', 'JKO'), ('비우', 'VV'), ('었', 'EP'), ('고요', 'EC'), ('매끄럽', 'VA'), ('고', 'EC'), ('윤기', 'NNG'), ('있', 'VV'), ('는', 'ETM'), ('크림', 'NNP'), ('타입', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('밀착', 'NNG'), ('력', 'NNG'), ('좋', 'VA'), ('은', 'ETM'), ('편', 'NNB'), ('약간', 'NNG'), ('의', 'JKG'), ('향', 'NNG'), ('이', 'JKS'), ('있', 'VV'), ('는데', 'EC'), ('개인', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('ㄴ', 'JX'), ('무향', 'NNG'), ('을', 'JKO'), ('선호', 'NNG'), ('하', 'XSV'), ('지만', 'EC'), ('그렇', 'VA'), ('다고', 'EC'), ('이', 'MM'), ('향', 'NNG'), ('이', 'JKS'), ('거슬리', 'VV'), ('ㄹ', 'ETM'), ('정도', 'NNG'), ('는', 'JX'), ('아니', 'VCN'), ('라', 'EC'), ('그냥', 'MAG'), ('쓰', 'VV'), ('어요', 'EC'), ('ㅎㅎ사계절', 'NA'), ('그냥', 'MAG'), ('무난', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('쓰', 'VV'), ('ㄹ', 'ETM'), ('크림', 'NNP'), ('이', 'VCP'), ('라', 'EC'), ('생각', 'NNG'), ('되', 'XSV'), ('ㅁ', 'ETN'), ('후기', 'NNG'), ('가', 'JKS'), ('도움', 'NNG'), ('이', 'JKS'), ('되', 'VV'), ('었', 'EP'), ('다면', 'EC'), ('도움', 'NNG'), ('이', 'JKS'), ('되', 'VV'), ('어요', 'EC'), ('누르', 'VV'), ('어', 'EC'), ('주', 'VX'), ('시', 'EP'), ('면', 'EC'), ('감사', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]",1.0,"['일단', '비우', '매끄럽', '', '', '크림', '타입', '밀착', '력', '좋', '약간', '향', '있', '개인', '무향', '선호', '그렇', '향', '거슬리', '정도', '그냥', '쓰', '그냥', '무난', '쓰', '크림', '생각', '후기', '', '', '', '', '누르', '감사']",6,1
"[('늘', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('고', 'EC'), ('재', 'XPN'), ('구매', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('엄마', 'NNP'), ('한통', 'NNP'), ('나', 'NNG'), ('한통', 'NNP'), ('같이', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('아요', 'EC'), ('엄마', 'NNG'), ('는', 'JX'), ('설홧랑', 'NA'), ('섞', 'VV'), ('어', 'EC'), ('쓰', 'VV'), ('고', 'EC'), ('저', 'NP'), ('는', 'JX'), ('입', 'NNG'), ('생', 'XPN'), ('크림', 'NNP'), ('이랑', 'NNP'), ('섞', 'VV'), ('어', 'EC'), ('사용', 'NNG'), ('하', 'XSV'), ('아요', 'EC')]",1.0,"['늘', '사용', '구매', '엄마', '한통', '나', '한통', '같이', '사용', '엄마', '섞', '쓰', '입', '크림', '이랑', '섞', '사용']",1,1
"[('할인', 'NNG'), ('도', 'JX'), ('자주', 'MAG'), ('많이', 'MAG'), ('하', 'VV'), ('아서', 'EC'), ('늘', 'MAG'), ('꾸준히', 'MAG'), ('사용', 'NNG'), ('중', 'NNB'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('배송', 'NNG'), ('도', 'JX'), ('빠르', 'VA'), ('고', 'EC'), ('너무', 'MAG'), ('좋아', 'IC'), ('오', 'IC')]",1.0,"['할인', '자주', '많이', '하', '늘', '꾸준히', '사용', '배송', '빠르', '너무']",3,1
"[('엄마', 'NNG'), ('의', 'JKG'), ('최애템', 'NA'), ('또', 'MAJ'), ('구매', 'NNG'), ('하', 'XSV'), ('시', 'EP'), ('ㅁ', 'ETN'), ('저', 'NP'), ('도', 'JX'), ('겨울', 'NNG'), ('에', 'JKB'), ('잘', 'MAG'), ('쓰', 'VV'), ('어요', 'EC'), ('향', 'NNG'), ('이', 'JKS'), ('있', 'VV'), ('는', 'ETM'), ('편', 'NNB'), ('엄청', 'MAG'), ('미끄덩거리진', 'NA'), ('않', 'VX'), ('어', 'EC'), ('용', 'XSN')]",1.0,"['엄마', '구매', '겨울', '잘', '쓰', '향', '있', '엄청']",2,1
"[('엄마', 'NNG'), ('가', 'JKS'), ('겨울', 'NNG'), ('이', 'VCP'), ('고', 'EC'), ('여름', 'NNG'), ('이', 'VCP'), ('고', 'EC'), ('쓰', 'VV'), ('시', 'EP'), ('는', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('가성비', 'NNG'), ('좋아서', 'NNP'), ('그냥', 'MAG'), ('막', 'MAG'), ('쓰', 'VV'), ('시', 'EP'), ('기', 'ETN'), ('좋', 'VA'), ('대요', 'EC'), ('비싸', 'VA'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('사서', 'NNP'), ('아끼', 'VV'), ('느라', 'EC'), ('쪼끔', 'MAG'), ('바르', 'VA'), ('는', 'ETM'), ('거', 'NNB'), ('보다', 'JKB'), ('도', 'JX'), ('좋', 'VA'), ('다고', 'EC'), ('ㅎㅎ', 'NA')]",1.0,"['엄마', '겨울', '여름', '쓰', '제품', '가성비', '좋아서', '그냥', '막', '쓰', '좋', '비싸', '사서', '아끼', '쪼끔', '바르', '좋']",4,1
"[('왜', 'MAG'), ('국민', 'NNG'), ('크림', 'NNP'), ('이', 'VCP'), ('라고', 'EC'), ('불리', 'VV'), ('는지', 'EC'), ('알', 'VV'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('진짜', 'MAG'), ('가격', 'NNG'), ('도', 'JX'), ('너무너무', 'MAG'), ('좋', 'VA'), ('고', 'EC'), ('제품', 'NNG'), ('자체', 'NNG'), ('도', 'JX'), ('너무너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('이러', 'VV'), ('ㄴ', 'ETM'), ('좋', 'VA'), ('은', 'ETM'), ('제품', 'NNG'), ('을', 'JKO'), ('이런', 'MM'), ('가격', 'NNP'), ('에', 'JKB'), ('사용', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('수', 'NNB'), ('있', 'VX'), ('다니', 'EC'), ('너무너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('영양', 'NNP'), ('감', 'NNG'), ('도', 'JX'), ('충분', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('대', 'XPN'), ('이후', 'NNG'), ('도', 'JX'), ('사용', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('너무', 'MAG'), ('좋', 'VA'), ('은', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['왜', '국민', '크림', '불리', '알', '같', '진짜', '가격', '너무너무', '좋', '제품', '자체', '너무너무', '좋', '이러', '좋', '제품', '가격', '사용', '너무너무', '좋', '영양', '감', '충분', '이후', '사용', '너무', '좋', '같']",1,1
"[('부모', 'NNG'), ('님', 'XSN'), ('선물', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('드리', 'VV'), ('었', 'EP'), ('는데', 'EC'), ('너무', 'MAG'), ('좋아하', 'VV'), ('시', 'EP'), ('네요', 'EC'), ('주름', 'NNG'), ('에', 'JKB'), ('효과', 'NNG'), ('가', 'JKS'), ('진짜', 'MAG'), ('이것', 'NP'), ('만큼', 'JKB'), ('좋', 'VA'), ('은', 'ETM'), ('게', 'NNG'), ('없', 'VA'), ('는', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['부모', '선물', '드리', '너무', '좋아하', '주름', '효과', '진짜', '좋', '게', '없', '같']",0,0
"[('닥터', 'NNP'), ('지', 'NNB'), ('슬', 'VV'), ('네', 'EC'), ('이', 'VCP'), ('ㄹ', 'ETM'), ('크림', 'NNP'), ('은', 'JX'), ('진짜', 'MAG'), ('국민', 'NNG'), ('크림', 'NNP'), ('이', 'VCP'), ('라', 'EC'), ('불리', 'VV'), ('ㄹ', 'ETM'), ('만', 'NNB'), ('하', 'XSA'), ('어요', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('면서', 'EC'), ('도', 'JX'), ('끈적이', 'VV'), ('ㅁ', 'ETN'), ('없', 'VA'), ('고', 'EC'), ('가격', 'NNG'), ('대비', 'NNG'), ('품질', 'NNP'), ('이', 'JKS'), ('훌륭', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('재구매템으로', 'NA'), ('정착', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('어요', 'EC'), ('할인', 'NNG'), ('도', 'JX'), ('자주', 'MAG'), ('하', 'VV'), ('고', 'EC'), ('배송', 'NNG'), ('도', 'JX'), ('빠르', 'VA'), ('아서', 'EC'), ('쟁여두기', 'NA'), ('좋', 'VA'), ('고', 'EC'), ('겨울철', 'NNG'), ('보습템으로', 'NA'), ('딱', 'MAG'), ('이', 'VCP'), ('에요', 'EC'), ('가족', 'NNG'), ('들', 'XSN'), ('도', 'JX'), ('함께', 'MAG'), ('쓰', 'VV'), ('는', 'ETM'), ('애정템이라', 'NA'), ('앞으로', 'NNP'), ('도', 'JX'), ('꾸준히', 'MAG'), ('사용', 'NNG'), ('예정', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC')]",1.0,"['닥터', '슬', '크림', '진짜', '국민', '크림', '불리', '촉촉', '끈적이', '없', '가격', '대비', '품질', '훌륭', '정착', '할인', '', '', '배송', '빠르', '좋', '겨울철', '딱', '가족', '함께', '쓰', '앞으로', '꾸준히', '사용', '예정']",5,1
"[('한', 'MM'), ('줄', 'NNB'), ('평', 'NNB'), ('자극', 'NNG'), ('있', 'VV'), ('음', 'ETN'), ('냄새', 'NNG'), ('강하', 'VA'), ('ㅁ', 'ETN'), ('촉촉', 'XR'), ('은', 'JX'), ('한', 'MM'), ('듯', 'NNB'), ('무겁', 'VA'), ('ㅁ', 'ETN'), ('사용감', 'NNG'), ('살짝', 'MAG'), ('해동', 'NNG'), ('시키', 'XSV'), ('어서', 'EC'), ('녹', 'VV'), ('은', 'ETM'), ('버터', 'NNP'), ('를', 'JKO'), ('얼굴', 'NNG'), ('에', 'JKB'), ('바르', 'VA'), ('는', 'ETM'), ('느낌', 'NNG'), ('자극', 'NNG'), ('피부', 'NNP'), ('가', 'JKS'), ('얇', 'VA'), ('고', 'EC'), ('민감', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('자극', 'NNG'), ('이', 'JKS'), ('있', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('은', 'JX'), ('코', 'NNG'), ('옆', 'NNG'), ('밑', 'NNG'), ('쪽', 'NNB'), ('에서', 'JKB'), ('따갑', 'VA'), ('ㅁ', 'ETN'), ('이', 'JKS'), ('느끼', 'VV'), ('어', 'EC'), ('지', 'VX'), ('는데', 'EC'), ('얘', 'NP'), ('가', 'JKS'), ('그렇', 'VA'), ('었', 'EP'), ('음', 'ETN'), ('무게', 'NNP'), ('감', 'NNG'), ('무겁', 'VA'), ('ㅁ', 'ETN'), ('절대', 'NNG'), ('가볍', 'VA'), ('지', 'EC'), ('않', 'VX'), ('음', 'ETN'), ('잔여', 'NNG'), ('감', 'NNG'), ('도', 'JX'), ('강하', 'VA'), ('ㄴ', 'ETM'), ('편', 'NNB'), ('총', 'MM'), ('평', 'NNB'), ('수부지', 'NNG'), ('는', 'JX'), ('한겨울템으로는', 'NA'), ('ㄱㅊ할수도', 'NA'), ('저', 'NP'), ('는', 'JX'), ('걍', 'NA'), ('목', 'NNG'), ('에', 'JKB'), ('나', 'JX'), ('바르', 'VA'), ('ㄹ', 'ETM'), ('라고', 'NNP'), ('요', 'JX')]",0.0,"['자극', '있', '냄새', '강하', '촉촉', '무겁', '사용감', '살짝', '해동', '녹', '버터', '얼굴', '바르', '느낌', '자극', '피부', '얇', '민감', '자극', '있', '제품', '코', '옆', '밑', '따갑', '느끼', '그렇', '무게', '감', '무겁', '절대', '가볍', '잔여', '감', '강하', '수부지', '목', '바르', '라고']",1,1
"[('아빠', 'NNG'), ('가', 'JKS'), ('탄력', 'NNG'), ('크림', 'NNP'), ('을', 'JKO'), ('찾', 'VV'), ('으시', 'EP'), ('어서', 'EC'), ('여자', 'NNG'), ('보다', 'JKB'), ('피부', 'NNG'), ('에', 'JKB'), ('관심', 'NNG'), ('이', 'JKS'), ('많', 'VA'), ('으시', 'EP'), ('ㄴ', 'ETM'), ('올리브', 'NNP'), ('영', 'NNP'), ('에서', 'JKB'), ('크림', 'NNP'), ('이것', 'NP'), ('저것', 'NP'), ('찾아보', 'VV'), ('다', 'EC'), ('베스트', 'NNG'), ('로', 'JKB'), ('뜨', 'VV'), ('길래', 'EC'), ('닥터', 'NNP'), ('지', 'NNB'), ('블랙', 'NNP'), ('슬', 'VV'), ('네', 'EC'), ('이', 'VCP'), ('ㄹ', 'ETM'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('어', 'EC'), ('용', 'XSN'), ('아빠', 'NNG'), ('가', 'JKS'), ('좋아하', 'VV'), ('시', 'EP'), ('ㄹ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('타이밍', 'NNG'), ('좋', 'VA'), ('게', 'EC'), ('쪼', 'VV'), ('꾸미', 'VV'), ('영양', 'NNP'), ('크림', 'NNP'), ('주', 'VX'), ('시', 'EP'), ('어서', 'EC'), ('휴가', 'NNP'), ('갈', 'NNG'), ('때', 'NNG'), ('도', 'JX'), ('챙기', 'VV'), ('어', 'EC'), ('가', 'VX'), ('라고', 'EC'), ('하', 'VV'), ('면', 'EC'), ('되', 'VV'), ('ㄹ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아', 'EC'), ('용하', 'VA'), ('ㄴ다', 'EC'), ('ㄹ', 'JKO'), ('후기', 'NNG'), ('로', 'JKB'), ('돌아오', 'VV'), ('ㄹ게', 'EC'), ('용', 'XSN')]",1.0,"['아빠', '탄력', '크림', '찾', '여자', '피부', '관심', '많', '올리브', '영', '크림', '찾아보', '베스트', '뜨', '닥터', '블랙', '슬', '구매', '아빠', '좋아하', '같', '타이밍', '좋', '쪼', '꾸미', '영양', '크림', '휴가', '갈', '때', '챙기', '하', '되', '같', '용하', '후기', '돌아오']",2,1
"[('선물', 'NNG'), ('하', 'XSV'), ('려고', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('건', 'NNB'), ('데', 'NNB'), ('기획', 'NNG'), ('이', 'JKS'), ('좋아서', 'NNP'), ('구매', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('고', 'EC'), ('양이', 'NNP'), ('많', 'VA'), ('고', 'EC'), ('믿', 'VV'), ('는', 'ETM'), ('닥터', 'NNP'), ('지라', 'NNP'), ('잘', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VV'), ('어요', 'EC'), ('맘', 'NNG'), ('에', 'JKB'), ('들', 'VV'), ('어', 'EC'), ('하', 'VV'), ('시', 'EP'), ('더라고요', 'EC')]",1.0,"['선물', '구매', '기획', '좋아서', '구매', '양이', '많', '믿', '닥터', '지라', '잘', '사용', '있', '맘', '들', '하']",4,1
"[('여름', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('살짝', 'MAG'), ('부담', 'NNG'), ('스럽', 'XSA'), ('지만', 'EC'), ('에어컨', 'NNP'), ('바람', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('건조', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('가', 'JKS'), ('많', 'VA'), ('아', 'EC'), ('좋', 'VA'), ('아요', 'EC')]",1.0,"['여름', '살짝', '부담', '에어컨', '바람', '건조', '때', '많', '좋']",0,0
"[('크림', 'NNP'), ('은', 'JX'), ('이만', 'NNP'), ('한', 'NNP'), ('게', 'NNG'), ('없', 'VA'), ('어서', 'EC'), ('자주', 'MAG'), ('사', 'VV'), ('게', 'EC'), ('되', 'VV'), ('요', 'EC'), ('보습', 'NNG'), ('에', 'JKB'), ('확실히', 'MAG'), ('좋', 'VA'), ('아요', 'EC')]",1.0,"['크림', '이만', '한', '게', '없', '자주', '사', '되', '보습', '확실히', '좋']",-2,0
"[('요즘', 'NNG'), ('처럼', 'JKB'), ('덥', 'VA'), ('ㄴ', 'ETM'), ('날씨', 'NNP'), ('피부', 'NNG'), ('를', 'JKO'), ('진정', 'NNG'), ('시키', 'XSV'), ('어', 'EC'), ('주', 'VX'), ('기', 'ETN'), ('에', 'JKB'), ('제일', 'NNG'), ('좋', 'VA'), ('은', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('습니다', 'EC')]",1.0,"['요즘', '덥', '날씨', '피부', '진정', '제일', '좋', '같']",0,0
